idnoremp;Seccion18;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
14218;N3;78;2018;60803384;0;0;5378257;1333084;1445112;4000;3998;3998;0;33444077;0;33444077;0;0;0;6614333;12084119;45528196;60803384;59470300;46973308;2004;0;0;60803384;2;1;1;0;0;0;0;0;0;3998;2799;1199;0;0;0;0;0;2800;1200;4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;4208796;1260990;0;0;2890224;48418420;0;0;411000;0;636582;0;220413;3178864;0;100000;0;0;0;0;0;11000;0;65684;1000;23000;3964;2505;22526;0;0;0;1267;1409;692543;6000;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
14219;N4;82;2018;2128219;0;9384;2170458;2133637;99523;78;78;0;857449;866833;0;0;9384;202877;0;0;408120;1274953;2128219;-5418;1374476;2005;0;0;2128219;0;0;0;77;30;47;0;0;0;0;0;0;0;0;1;1;0;31;47;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;857449;202877;0;0;173866;35657;0;0;99523;1378756;1483623;0;14903;0;14926;0;4930;10550;0;497444;0;0;0;0;0;41884;0;1206;0;0;13336;4747;62084;1088;0;0;6377;0;0;13360;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14220;Q;86;2018;261470391;0;154007;224367160;224265243;400206;702;702;0;2088193;26256425;24014225;0;154007;512031;5891463;0;11277336;37533761;261470391;37205148;37933967;2005;0;0;261470391;0;0;0;16;11;5;669;480;189;0;0;0;0;0;17;11;6;502;200;702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2088193;512031;0;0;3749930;1123912;0;0;400206;37933967;212847853;0;2063500;0;9061;0;5963;0;0;16098;0;0;751458;555566;350389;3329196;1840;551014;52655;643673;299373;0;1766806;287469;0;5422;351485;8627;180295;288704;713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14221;Q;86;2018;18510791;1;28645;14117394;13958666;223761;124;105;0;2203844;2240166;7677;0;28645;639016;1689;0;1069250;3309416;18510791;4552125;3533177;2006;0;0;18510791;19;3;16;98;80;18;2;2;0;0;0;0;0;1;5;5;0;90;35;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143096;2103677;596087;0;0;327136;101409;0;19034;223761;3533177;11643128;0;274050;0;12867;0;125432;0;0;0;0;0;0;186141;41599;0;390;90676;20699;40879;0;57011;1396118;484;0;3597;28372;0;47288;129423;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14223;Q;86;2018;157673537;0;329140;93421897;91333526;1633961;1251;1251;0;24684035;30740590;5727415;0;329140;5986668;1389081;0;14757983;45498573;157673537;66340011;47132534;2004;0;458196;157215341;0;0;0;998;808;190;220;183;37;0;0;0;0;0;33;29;4;1020;231;1251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;24684035;5986668;0;0;6100256;1281978;0;0;1633961;47132534;44934329;0;29022332;0;10054;0;17490;1885303;0;1420620;0;0;0;3013747;1600031;5222367;397;47012;277010;578053;516899;148022;1916857;113011;0;15951;654148;23014;338241;1499166;167843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14224;J4;62;2018;12310602;6;80249;5768391;5530571;34124;127;126;0;3179111;3657215;397855;0;80249;764442;86850;0;1518582;5175797;12310602;6780031;5209921;2005;0;80482;12230120;1;0;1;106;50;56;13;8;5;0;0;0;3;3;7;2;5;63;70;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373583;2917603;652367;0;0;499729;167561;0;101530;34124;5209921;4341657;0;153109;0;133392;0;65302;29689;0;163573;0;0;0;0;914;369854;0;36624;1858;56258;8041;2384;66754;136955;0;21411;32068;786;4720;41512;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
14225;N3;78;2018;37120489;0;8724;1135686;941601;1068309;1771;1771;1733;572184;23730893;274648;22875337;8724;139520;66969;4917996;9838475;33569368;37120489;36178888;34637677;2006;0;0;37120489;0;0;0;25;14;11;12;10;2;1733;491;1242;0;0;1;0;1;515;1256;1771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;572184;139520;0;0;3775265;938725;0;0;2136617;35705985;0;0;91616;0;26265;0;159234;0;0;453573;0;0;0;0;62601;43680;31513;38334;5213;20799;5216;17007;23862;10483;0;109956;14391;775;12704;8464;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14226;N3;78;2018;22948325;0;19457;355361;314299;1063319;1249;1249;1198;715783;12371622;0;11636382;19457;166079;0;3267934;5793532;18165154;22948325;22634026;19228473;2006;0;0;22948325;0;0;0;49;40;9;0;0;0;1198;730;468;0;0;2;1;1;771;478;1249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;715783;166079;0;0;1949834;409040;0;0;2126637;20291146;0;0;96134;0;37002;0;1856;0;0;2331;0;0;0;0;0;93772;2252;3319;2207;25739;0;12641;18275;6306;0;5076;23534;349;13249;11319;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14227;J3;61;2018;5042762;0;16869;3239480;2694695;31199;35;35;0;732168;749037;0;0;16869;186146;0;0;332604;1081641;4993605;2298910;1112840;2007;24841;504262;4513659;0;0;0;33;14;19;0;0;0;0;0;0;0;0;2;1;1;15;20;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;732168;186146;0;0;113547;32911;0;0;31199;1112840;39837;49157;161603;0;31779;0;112398;326267;0;1568492;0;0;0;0;15185;0;27205;4255;7918;76735;21473;14231;65489;105526;188160;224862;5295;7896;3589;182128;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
14228;H1;52;2018;253722005;0;119492;136975305;100762206;0;411;411;0;2377560;11519374;9022322;0;119492;895601;1845679;0;6198159;17717533;253722005;152959799;17717533;2008;0;59689980;194032025;0;0;0;31;17;14;369;99;270;0;0;0;0;0;11;6;5;122;289;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1712426;1178862;381873;0;0;2754121;702758;0;0;0;17717533;0;0;8419578;0;2311909;0;360429;32608007;0;4453997;0;0;0;11126534;142937;0;49230274;847003;1276862;611454;1069360;353947;14325129;1194155;0;179769;617386;421839;161686;7244069;18981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14229;I2;56;2018;3064740;0;14486;2106021;2025697;45617;64;63;0;163833;615060;436741;0;14486;50516;107496;0;242474;857534;3064740;1039043;903151;2007;0;0;3064740;1;1;0;17;13;4;44;36;8;0;0;0;0;0;2;2;0;52;12;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;163833;50516;0;0;65310;19152;0;0;45617;903151;1076448;0;120315;0;31818;0;40133;0;0;70514;0;0;0;0;0;342118;4346;19275;34019;40183;20498;51732;81625;0;0;10822;7343;6875;50216;77428;20313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14230;N3;80;2018;10423305;0;9374;1016492;961513;0;512;510;0;0;5577148;5567774;0;9374;0;1224910;0;2985342;8562490;10423305;9461792;8562490;2005;0;0;10423305;2;1;1;0;0;0;509;30;479;0;0;0;0;0;1;1;0;32;480;512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1512222;248210;0;0;0;8562490;35500;0;5704;0;10423;0;35260;0;0;25782;0;0;0;0;0;4224;0;23877;7280;53910;1554;40200;9006;70220;157619;55220;10833;30000;420560;19320;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14231;Q;86;2018;4381984;0;22550;407423;393181;34271;63;63;0;565065;587615;0;0;22550;117701;0;0;252062;839677;4381984;3988803;873948;2007;0;0;4381984;0;0;0;61;30;31;0;0;0;0;0;0;0;0;2;2;0;32;31;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;565065;117701;0;0;136797;22602;0;0;34271;898986;202623;0;13185;0;7409;0;5041;0;0;0;0;0;0;0;42968;31973;0;3807;2312;37383;16252;0;1782;0;0;3504;13527;2135;9445;14077;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14233;M1;69;2018;20559743;0;0;2020038;1990915;64300;55;55;0;3673496;3673496;0;0;0;725409;0;0;1616541;5290037;20559743;18568828;5354337;2013;0;0;20559743;0;0;0;55;40;15;0;0;0;0;0;0;0;0;0;0;0;40;15;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3673496;725409;0;0;736354;164588;0;0;64300;5364147;5455;0;2355;0;0;0;9092;0;0;40081;0;0;0;7612;978790;0;3763;3763;6307;17002;135;5048;371599;0;0;20292;471948;22185;16350;38005;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14234;LN1;68;2018;11008324;0;0;5565048;5488996;15573;24;24;0;512419;632321;119902;0;0;176660;65544;0;435482;1067803;11008324;5519328;1083376;1987;0;0;11008324;0;0;0;22;15;7;2;1;1;0;0;0;0;0;0;0;0;16;8;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;512419;176660;0;0;135508;57770;0;0;15573;1083376;0;0;188208;0;541;0;21968;0;0;0;0;0;0;1627093;0;50088;30715;101749;127054;32576;10316;704360;1872400;0;0;43601;23920;0;3993;726466;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14235;LN1;77;2018;9949572;34;0;7785395;7625221;57360;70;68;0;1109413;1725417;616004;0;0;279216;150050;0;694552;2419969;9949572;2324351;2477329;1996;0;4700613;5248959;2;1;1;67;37;30;1;0;1;0;0;0;4;30;0;0;0;42;62;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1109413;279216;0;0;219521;45765;0;798212;57360;2477329;4042789;0;72766;0;94698;0;38088;0;0;0;0;0;0;0;299286;864848;0;22477;18992;41430;22459;0;718201;0;0;98676;16779;612800;0;22894;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14236;J3;61;2018;2958659;0;0;1067158;1014637;10844;26;26;0;603224;603224;0;0;0;151893;0;0;296433;899657;2817771;1803134;910501;2003;0;0;2958659;0;0;0;26;6;20;0;0;0;0;0;0;0;0;0;0;0;6;20;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;603224;151893;0;0;137381;25234;0;0;10844;928576;666853;0;226505;0;37838;0;13488;0;0;0;0;0;2979;3850;0;46969;0;6054;589;17352;10357;4259;8048;10691;0;0;1957;0;0;9369;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14237;H2;53;2018;1285931;10;0;306617;285926;21290;33;32;0;428380;428380;0;0;0;137580;0;0;232901;661281;1285931;1000005;682571;2004;0;22921;1263010;1;1;0;32;2;30;0;0;0;0;0;0;0;10;0;0;0;3;40;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;428380;137580;0;0;73011;22310;0;144000;21290;682571;67908;0;3892;0;8123;0;11860;0;0;0;0;0;0;0;0;4981;0;10000;869;6627;1428;0;8420;669;0;18835;2737;8056;3799;4376;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14239;J3;61;2018;2527320;0;7521;1764329;769931;40298;40;40;0;420921;428442;0;0;7521;96383;0;0;152833;581275;1576951;807020;621573;2006;1000462;0;1526858;0;0;0;39;20;19;0;0;0;0;0;0;0;0;1;1;0;21;19;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;420921;96383;0;0;41758;14692;0;0;40298;621573;0;950369;76816;0;30135;0;6893;0;0;21289;0;0;0;37591;0;330120;0;33025;4971;29677;7204;66092;63597;15049;21010;3731;15721;13638;8781;28620;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14240;Q;86;2018;5964837;0;12339;4185170;4137215;13769;42;35;0;717657;729996;0;0;12339;188965;0;0;325674;1055670;5964837;1827622;1069439;2005;0;42652;5922185;7;0;7;34;28;6;0;0;0;0;0;0;0;0;1;1;0;29;13;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;717657;188965;0;0;105894;30815;0;0;13769;1069439;3421884;0;121050;0;14228;0;25914;1810;0;43635;0;0;0;34921;0;135612;2190;15924;3420;6081;814;32;279354;43693;0;0;14986;100;10295;9227;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14241;M1;71;2018;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14242;Q;86;2018;19148053;0;58166;18828008;15617713;284650;103;103;0;1197047;1730061;474848;0;58166;288732;114535;0;708995;2439056;19148053;3530340;2723706;2006;0;31818;19116235;0;0;0;63;48;15;33;18;15;0;0;0;0;0;7;3;4;69;34;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1197047;288732;0;0;236076;69652;0;0;284650;2723706;12422993;0;224374;0;132;0;130323;3049837;0;381607;0;0;0;98916;0;1133558;13197;45466;23693;150588;115307;4848;528367;309669;3182;8745;48147;3487;39721;91453;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14243;J4;62;2018;10593285;0;28177;7912690;3207902;199854;53;53;0;2526265;2554442;0;0;28177;525285;0;0;942788;3497230;5893764;2685862;3697084;2006;5560444;52383;4980458;0;0;0;50;22;28;0;0;0;0;0;0;0;0;3;1;2;23;30;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;265987;2340074;445489;0;0;311031;106472;0;0;199854;3697084;2805292;4522704;31573;0;101605;0;76731;0;0;4795;0;0;0;7290;56186;67875;15261;0;5860;45129;12767;29061;78085;12525;0;2886;8972;6110;5605;16378;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14244;LN1;77;2018;7096789;0;15625;3712632;3308332;144914;68;68;0;1137771;1153396;0;0;15625;263177;0;0;534287;1687683;7096789;3788457;1832597;2007;0;0;7096789;0;0;0;66;11;55;0;0;0;0;0;0;0;0;2;0;2;11;57;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1137771;263177;0;0;213925;57185;0;0;144914;1832597;2632140;0;109900;4353;63283;0;67448;267893;0;62915;0;0;0;12317;0;52000;1618;41222;4777;40764;388;11139;39500;28812;159754;28625;22468;1698;42753;16865;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18369;M1;69;2018;4534607;0;33721;1887914;1765364;153942;58;54;0;812195;845916;0;0;33721;196680;0;0;345275;1191191;4534607;2769243;1345133;2007;0;0;4534607;4;3;1;52;30;22;0;0;0;0;0;0;0;0;2;2;0;35;23;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;812195;196680;0;0;114816;33779;0;0;153942;1345133;0;0;262419;0;66719;0;47670;134;0;122532;0;0;708228;17323;68363;155398;8194;23791;4474;53267;4223;3000;40328;28310;3437;210414;10417;2487;14109;32377;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14245;J3;61;2018;23773649;0;39744;15171687;14360111;691124;121;121;0;4832964;4872708;0;0;39744;1369824;0;0;2482455;7355163;23652356;9292245;8046287;2008;173277;0;23600372;0;0;0;116;37;79;0;0;0;0;0;0;0;0;5;2;3;39;82;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1022902;4116933;1062953;0;0;830418;282213;0;0;691124;8046287;4572261;121293;1109938;0;286673;0;198572;117382;0;1658866;0;0;0;221996;40045;4618042;11820;1521;5270;86666;170951;85455;315563;227646;0;64349;59967;3506;37343;1156562;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
14246;H1;52;2018;3083745;1;7422;941741;839130;82331;50;50;0;1088731;1096153;0;0;7422;264532;0;0;496316;1592469;3083745;2244615;1674800;2008;0;0;3083745;0;0;0;49;26;23;0;0;0;0;0;0;1;0;1;0;1;27;24;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1088731;264532;0;0;142077;45929;43778;8426;82331;1674800;168738;0;98832;0;34487;0;26691;35745;0;169111;0;0;0;13457;65367;71757;30119;28583;2973;53047;35676;0;3028;36052;0;5265;21444;0;12350;20593;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14247;H1;52;2018;4391169;13;29374;2548158;2362762;87744;90;90;0;1239749;1269123;0;0;29374;288010;0;0;536981;1806104;4391169;2028407;1893848;2008;0;0;4391169;0;0;0;87;26;61;0;0;0;0;0;0;0;13;3;1;2;27;76;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1239749;288010;0;0;198643;50328;0;291019;87744;1893848;0;0;69334;0;53666;0;111504;0;0;563255;0;0;0;6433;3789;67827;26508;36744;38475;40664;1064875;0;11399;7085;21258;6748;10050;84663;20065;12797;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14249;Q;86;2018;29740526;0;20867;19945723;18458983;6476;49;40;0;764974;1476096;690255;0;20867;155017;185058;0;703550;2179646;29740526;11281543;2186122;2008;0;24552;29715974;9;3;6;37;28;9;1;1;0;0;0;0;0;0;2;2;0;34;15;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;764974;155017;0;0;276911;86564;0;0;6476;2186122;17033900;0;261388;0;109;0;458962;1015915;0;141162;0;0;0;121119;46955;167967;0;29570;25000;87496;40374;0;2953;31686;0;338337;95733;0;10181;36916;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14250;Q;86;2018;9270369;0;46860;4298633;3979467;173270;112;112;0;1552586;1892760;293314;0;46860;379595;71713;0;814326;2707086;8986301;5006834;2880356;2005;413438;1099651;7757280;0;0;0;90;70;20;17;14;3;0;0;0;0;0;5;3;2;87;25;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1552586;379595;0;0;285124;77894;0;0;173270;2880356;2876944;284068;95037;0;2427;0;22478;16;0;204421;0;0;0;33100;4259;282856;10148;47993;11621;46974;36127;42551;79239;65450;0;5576;2485;2099;23737;118988;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14251;N4;82;2018;10983078;0;135017;2103992;1927494;394807;436;436;0;5353022;5488039;0;0;135017;1260099;0;0;2253376;7741415;10983078;9055584;8136222;2008;0;0;10983078;0;0;0;414;290;124;0;0;0;0;0;0;0;0;22;18;4;308;128;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5353022;1260099;0;0;749954;243323;0;0;394807;8136222;0;0;264056;0;84335;0;75361;0;0;341222;0;0;0;0;65382;229047;0;14172;11879;787673;20541;0;61250;0;0;0;10565;1769;39371;97369;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14253;H1;52;2018;28199015;218;27903;14823114;14264591;88840;79;79;0;732564;1488345;727878;0;27903;165298;169334;0;584990;2073335;28199015;13934424;2162175;2008;0;3458;28195557;0;0;0;22;14;8;54;33;21;0;0;0;170;48;3;2;1;219;78;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;732564;165298;0;0;190211;60147;0;3330883;88840;2162175;9997140;0;10611;0;442048;0;107122;0;0;252392;0;0;0;0;108493;0;7765;42025;7374;15115;925;0;329977;0;34;28970;47345;8656;70062;15869;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
14254;J4;63;2018;47796023;5;8722;36542898;35404347;346448;156;156;0;3477565;3606464;120177;0;8722;1169947;26235;0;1984621;5591085;47796023;12391676;5937533;2006;0;0;47796023;0;0;0;105;80;25;50;40;10;0;0;0;5;0;1;1;0;126;35;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1286942;2576706;783864;0;0;575646;212793;0;66571;346448;5937533;2416035;0;494659;18789;498712;0;312483;0;0;30709622;0;0;0;114198;13589;380576;25931;30275;4077;273180;1960;39455;31233;52093;957830;1270;1316;24770;41504;32770;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
15851;N3;81;2018;1489029;0;9373;386728;370151;0;64;61;0;31200;682020;641447;0;9373;10242;210587;0;404787;1086807;1489029;1118878;1086807;2008;0;0;1489029;3;1;2;2;1;1;58;51;7;0;0;0;0;0;1;1;0;54;10;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;31200;10242;0;0;156634;27324;0;0;0;1086807;213830;0;73860;0;12814;0;2930;0;0;0;0;0;0;0;0;7062;0;0;2522;3620;0;0;0;0;0;1500;35320;3940;22820;6510;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14255;I1;55;2018;2338923;0;9384;1060143;795610;201841;30;30;0;470026;479410;0;0;9384;111538;0;0;192701;672111;2131009;1335399;873952;1995;13978;441708;1883237;0;0;0;29;21;8;0;0;0;0;0;0;0;0;1;1;0;22;8;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;470026;111538;0;0;61763;19400;0;0;201841;873952;215767;207914;145920;0;16383;0;35883;0;0;88430;0;0;2971;0;17044;0;1821;19744;12525;30931;0;8801;75438;0;49775;18846;8001;19403;16167;45908;22471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14256;M1;72;2018;2732389;2;6914;407781;382358;142249;28;28;0;1257283;1264197;0;0;6914;436274;0;0;802222;2066419;2732389;2350031;2208668;1988;0;0;2732389;0;0;0;27;11;16;0;0;0;0;0;0;1;1;1;1;0;13;17;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690216;774132;229209;0;0;276415;117283;0;25860;142249;2236418;0;0;34390;0;8858;0;13311;0;0;186329;0;0;0;0;0;0;599;53912;4972;6457;4312;0;15164;10528;0;8155;3603;0;0;31331;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14257;M1;72;2018;7030667;0;55078;3442449;3088603;78102;110;110;0;879083;2492174;1558013;0;55078;225155;399046;0;1438721;3930895;7030667;3942064;4008997;1989;0;0;7030667;0;0;0;24;15;9;80;22;58;0;0;0;0;0;6;3;3;40;70;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;879083;225155;0;0;577891;236629;0;0;78102;4008997;654528;0;254170;0;16996;0;298929;15902;0;890715;0;0;0;29863;0;60;391;15622;2876;13316;60985;4909;31593;1007710;0;0;31013;91869;18188;2792;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
14259;J3;61;2018;3214752;0;6249;1938532;1898394;33632;53;53;0;157896;609925;445780;0;6249;34648;107838;0;228622;838547;3214752;1316358;872179;2000;0;66966;3147786;0;0;0;5;1;4;47;7;40;0;0;0;0;0;1;0;1;8;45;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;157896;34648;0;0;55401;30735;0;0;33632;872179;1796084;0;26525;0;36180;0;3193;0;0;3792;0;0;0;4979;0;0;0;0;884;17908;263;0;2517;21590;0;103;4108;5753;9904;4703;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14261;LN1;68;2018;8172730;0;8151;7263115;7144389;43710;32;32;0;644953;653104;0;0;8151;218087;0;0;353760;1006864;8172730;1028341;1050574;1991;0;0;8172730;0;0;0;31;10;21;0;0;0;0;0;0;0;0;1;1;0;11;21;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195332;508221;159487;0;0;101876;33797;0;0;43710;1050574;6243027;0;70556;0;72256;0;38078;0;0;48738;0;0;0;88094;0;238867;5184;28528;52161;44688;4174;1045;92191;0;0;188;4422;3688;15423;211576;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14262;I2;56;2018;9587791;22;69980;6396578;6209989;153393;212;212;0;214800;1780142;1495362;0;69980;46891;348635;0;698718;2478860;9587791;3377802;2632253;2003;0;0;9587791;0;0;0;4;2;2;201;179;22;0;0;0;20;2;7;3;4;204;30;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;214800;46891;0;0;231611;71581;0;293783;153393;2632253;4404620;0;47224;0;103964;0;67833;0;0;17724;0;0;0;22824;0;703938;39532;53100;21662;50629;4;23120;83706;10149;155909;66871;18973;48874;11619;95579;54941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
14263;J3;61;2018;5252700;0;28125;728939;639456;0;64;64;0;1152857;1675063;494081;0;28125;272248;116678;0;710742;2385805;5252700;4613244;2385805;1996;0;0;5252700;0;0;0;23;6;17;38;23;15;0;0;0;0;0;3;3;0;32;32;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1152857;272248;0;0;237595;77846;6375;0;0;2385805;0;0;262247;0;65801;0;19872;0;0;69345;0;0;0;18028;0;0;29298;29938;608;72607;20256;31123;3515;66174;0;0;4265;0;0;35862;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
14265;N4;82;2018;15811548;0;51569;7584698;7364496;287006;110;110;0;862576;914145;0;0;51569;241048;0;0;514622;1428767;15811548;8447052;1715773;1998;0;67548;15744000;0;0;0;104;65;39;0;0;0;0;0;0;0;0;6;5;1;70;40;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60400;820296;222928;0;0;272054;102974;0;0;287006;1817227;6723184;0;86116;0;199099;0;15495;0;0;124712;0;0;0;2337;5603;38602;7759;22551;3617;29932;18120;21415;39973;93653;0;88494;21627;11276;11822;19311;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
